"id","player.name","xA","play_pattern.name","pass.length","pass.angle","pass.height.name","pass.body_part.name","start.X","start.Y","end.X","end.Y","pass.outcome"
"0f9da7c4-81e9-4627-ab74-c1b5a2c4fb97","Markel Bergara Larrañaga",0.038345177,"From Free Kick",4.472136,-2.6779451,"High Pass","Head",104,36,100,34,"Goal"
"1ffbd417-df23-4ec8-95a7-f3e3b5e98e82","Amath Ndiaye",0.02361544,"From Keeper",38.078865,-1.0483929,"High Pass","Right Foot",97,59,116,26,"No goal"
"f0132604-bb98-4e10-bf05-409046da5cb8","Gerard Piqué Bernabéu",0.03142262,"From Goal Kick",18.439089,0.86217004,"Ground Pass","Right Foot",90,61,102,75,"No goal"
"2b1bf341-8e73-40bc-af13-5b95a0f2fca8","Sergi Roberto Carnicer",0.10913002,"From Corner",12.806249,-2.2455373,"Ground Pass","Right Foot",116,58,108,48,"Goal"
"152c44f6-7f37-484e-ac5b-da2305b29b60","Mauro Wilney Arambarri Rosa",0.014462729,"From Free Kick",12.369317,2.896614,"Ground Pass","Right Foot",107,19,95,22,"No goal"
"fb03df77-d0cb-47ad-a3ba-935abf78377a","Álvaro José Jiménez Guerrero",0.095162176,"From Free Kick",16.40122,-0.6556956,"Ground Pass","Right Foot",95,59,108,49,"No goal"
"0da15f09-7334-48cd-85fa-e8b134e3e7ad","Lionel Andrés Messi Cuccittini",0.17921183,"Regular Play",14.21267,-0.8850668,"Ground Pass","Left Foot",91,55,100,44,"Goal"
"3e23de1e-0c8e-4bd5-88d5-5af18539506b","Gerard Deulofeu Lázaro",0.056812238,"From Free Kick",14,-1.5707964,"Ground Pass","Right Foot",95,67,95,53,"No goal"
"044861ea-d85f-4b96-93af-90b0222787f2","Damián Nicolás Suárez Suárez",0.051751953,"From Corner",36.138622,-1.8224863,"High Pass","Right Foot",116,73,107,38,"No goal"
"2d628f27-ebec-4159-8c2a-eab31bfd640f","Lionel Andrés Messi Cuccittini",0.13959451,"Regular Play",14.142136,-0.14189705,"Ground Pass","Left Foot",94,53,108,51,"No goal"
"a63f137f-98f2-48ac-b091-6b84d9a41b47","Marcelo Vieira da Silva Júnior",0.04527545,"Regular Play",12.727922,-0.7853982,"Ground Pass","Left Foot",94,13,103,4,"No goal"
"a7e2d4eb-1dff-4963-a11a-4d4698bb01e0","Sergi Roberto Carnicer",0.16686442,"Regular Play",32.140316,-1.4773196,"High Pass","Right Foot",107,66,110,34,"Goal"
"a8fd4ce5-1f0a-4447-8be6-b99e4869e1fb","Karim Benzema",0.87402785,"Regular Play",9.055386,-1.4601392,"Low Pass","Head",117,49,118,40,"Goal"
"e6fa552d-919a-4d5e-82f2-eaaa08663400","Lionel Andrés Messi Cuccittini",0.14372844,"Regular Play",42.047592,-0.44237423,"High Pass","Left Foot",73,49,111,31,"No goal"
"d62572d4-d253-4c19-8fab-6590f9650df1","José Ignacio Fernández Iglesias",0.119725935,"From Goal Kick",28.01785,-0.96299434,"High Pass","Right Foot",95,69,111,46,"No goal"
"ad8c7c29-fd62-465c-8fe1-f40ae25302db","Karim Benzema",0.03781503,"Regular Play",12.529964,2.070143,"Ground Pass","Right Foot",107,18,101,29,"No goal"
"2eab5a82-2fe8-45c6-ac2d-abc584876951","Luka Modrić",0.22931698,"Regular Play",22.472204,-0.36397895,"Ground Pass","Right Foot",85,59,106,51,"No goal"
"56f1446f-900f-4426-a47b-b05dfd9064c4","Toni Kroos",0.07696573,"Regular Play",14.56022,-0.27829966,"Ground Pass","Right Foot",81,28,95,24,"No goal"
"dbab2c9f-21f9-4263-9400-12b2bd1b5c53","Marcelo Vieira da Silva Júnior",0.02936462,"From Free Kick",32.06244,1.6332152,"High Pass","Left Foot",116,17,114,49,"No goal"
"57d764e1-e72a-47ee-ba4a-b172f894babb","Toni Kroos",0.07655709,"Regular Play",20.615528,-0.39852244,"Ground Pass","Right Foot",92,27,111,19,"No goal"
"ebc817fb-2850-445f-85ea-68fc2e551e93","Luka Modrić",0.11841098,"Regular Play",39.623226,-0.74969906,"Ground Pass","Right Foot",50,35,79,8,"No goal"
"0d5d524b-1264-4ab5-be34-00e304645afe","Luis Alberto Suárez Díaz",0.1592183,"Regular Play",23.194826,1.4410938,"Ground Pass","Left Foot",98,21,101,44,"Goal"
"0eb18ee4-0edf-480a-b8a3-ae4115b0b7bb","Karim Benzema",0.021167012,"Regular Play",20.518284,-2.3217254,"Ground Pass","Right Foot",106,64,92,49,"No goal"
"85d64b6a-e5c2-484b-8e98-2ddae89ffdaa","Karim Benzema",0.075286224,"Regular Play",32.140316,-1.4773196,"High Pass","Left Foot",106,61,109,29,"No goal"
"83e95151-3897-473e-8b04-95ea8b43a8b6","Luis Alberto Suárez Díaz",0.31648502,"From Counter",58.137768,-0.06885649,"Low Pass","Right Foot",35,37,93,33,"No goal"
"2de51546-3e9e-4139-8260-6d8dbe26f0b5","Marco Asensio Willemsen",0.1201377,"From Throw In",19.104973,0.74837804,"Ground Pass","Left Foot",87,27,101,40,"Goal"
"446c80cb-22c1-4e7a-bf92-95c8a9f71d38","Luka Modrić",0.042692292,"From Corner",7.81025,-2.2655346,"Ground Pass","Right Foot",105,59,100,53,"No goal"
"45d8e815-a076-4c92-8b82-a1523bda07e4","Lucas Vázquez Iglesias",0.032564934,"From Throw In",7.81025,-2.4468544,"Low Pass","Right Foot",111,62,105,57,"No goal"
"dff61f76-23e7-45b4-a0a4-9766eba96ff2","Ivan Rakitić",0.048202313,"Regular Play",11.18034,-1.3909428,"Ground Pass","Right Foot",96,72,98,61,"No goal"
"8ad73eab-d0e9-4e00-af70-0f6023c750af","Ivan Rakitić",0.028831044,"From Corner",44.38468,-1.8212395,"High Pass","Right Foot",120,80,109,37,"No goal"
"6f4f8ab6-114f-4093-a17e-2e20cabaa101","Sergio Busquets i Burgos",0.053779934,"From Corner",10.049875,0.09966865,"Low Pass","Right Foot",96,37,106,38,"No goal"
"b9ffee45-857b-4f65-a2b9-96fa989bf927","Marco Asensio Willemsen",0.019403895,"Regular Play",27.658634,1.7894653,"Ground Pass","Left Foot",93,10,87,37,"No goal"
"d8548585-8e2e-4f1b-a1f5-dac9a5898568","Lionel Andrés Messi Cuccittini",0.051607247,"From Corner",14.035668,-1.4994888,"Ground Pass","Left Foot",91,54,92,40,"No goal"
"7c7090c3-1ab7-4adc-9ed3-4535f4c44321","Jordi Alba Ramos",0.056686364,"Regular Play",24.738634,1.815775,"Ground Pass","Left Foot",106,5,100,29,"No goal"
"43d5858e-ebbd-45a8-9490-641811293236","Luis Alberto Suárez Díaz",0.1256119,"Regular Play",5,3.1415927,"Ground Pass","Right Foot",103,48,98,48,"No goal"
"37e30167-1d4f-48e1-b190-67ba1bf75128","Luis Alberto Suárez Díaz",0.16001981,"Regular Play",23.086792,1.484058,"High Pass","Left Foot",111,23,113,46,"No goal"
"56de7a7f-0aa2-48d5-8f52-9739a82ed92c","Lionel Andrés Messi Cuccittini",0.81056345,"From Corner",12.369317,1.3258177,"Ground Pass","Left Foot",111,31,114,43,"Goal"
"2933ebc6-ea1b-4f1c-9ea0-753e6dc90389","Emre Çolak",0.0136916675,"From Free Kick",10.29563,1.0636978,"Ground Pass","Left Foot",100,57,105,66,"No goal"
"fef034d2-97f9-453e-b1b2-2397d3b358b4","Luis Alberto Suárez Díaz",0.28077573,"Regular Play",7.071068,1.4288993,"Ground Pass","Left Foot",106,26,107,33,"No goal"
"f5dbbe3f-6521-4ff7-93a6-3f994fd60f9f","Ivan Rakitić",0.06981247,"From Counter",15.6205,0.69473827,"Ground Pass","Right Foot",78,18,90,28,"No goal"
"fe315fdd-0ff1-43a4-ad74-d058804ca9fe","Carles Gil de Pareja Vicent",0.020868124,"Regular Play",13.601471,-2.8430936,"Ground Pass","Left Foot",98,54,85,50,"No goal"
"e0f10133-4cc8-49f6-8456-bc90e6e3640f","Sergi Roberto Carnicer",0.3573945,"Regular Play",37.161808,-1.1553042,"Ground Pass","Right Foot",99,69,114,35,"Goal"
"724805f4-fada-4a38-bf9b-64d3e3855b23","Luis Alberto Suárez Díaz",0.07405457,"Regular Play",5,2.4980915,"Ground Pass","Right Foot",112,29,108,32,"No goal"
"8128aad9-e007-40b8-9c65-aa90f6947ea1","Adrián López Álvarez",0.0831912,"Regular Play",14.422205,2.158799,"Ground Pass","Right Foot",105,23,97,35,"No goal"
"7eac078a-dd12-4848-82e4-21969d6984ac","Emre Çolak",0.021367902,"Regular Play",25.553865,1.0370882,"Ground Pass","Left Foot",76,49,89,71,"No goal"
"eab40f90-e55e-45a8-bd59-1d2c4cbbefba","José Paulo Bezzera Maciel Júnior",0.1547372,"Regular Play",7.071068,-1.7126933,"Ground Pass","Right Foot",99,55,98,48,"No goal"
"ab099fd1-693f-4bd0-b862-c59824c77c66","Luis Alberto Suárez Díaz",0.39179245,"Regular Play",5.3851647,-0.38050637,"Ground Pass","Right Foot",108,34,113,32,"No goal"
"b2678630-0ae9-4e10-b10d-e6c8fa659c7d","Aleix Vidal Parreu",0.4085563,"From Counter",21.260292,-0.71883,"Ground Pass","Right Foot",85,55,101,41,"No goal"
"20cddc98-5d2b-4aab-abd5-28d8589dba8b","Lucas Pérez Martínez",0.044229247,"From Goal Kick",16.155495,-1.19029,"Ground Pass","Left Foot",85,34,91,19,"No goal"
"6cc23682-671b-4bd8-a6ac-9b2d692bf27a","José Paulo Bezzera Maciel Júnior",0.27830523,"From Counter",41.785164,-0.36717382,"Ground Pass","Right Foot",55,43,94,28,"No goal"
"3910d074-2951-4791-938c-d0ac80278d8b","Zakaria Bakkali",0.030727696,"Regular Play",29.614185,-1.7748142,"Ground Pass","Right Foot",67,74,61,45,"No goal"
"7f985dd6-6697-4a61-a76a-21e73c2dee0c","Lucas Pérez Martínez",0.11042951,"From Throw In",37.802116,-0.9167136,"Ground Pass","Left Foot",71,52,94,22,"No goal"
"20488a8a-9a1d-45f6-90bd-18e5f7df05b0","Jordi Alba Ramos",0.025808591,"From Corner",8.246211,-0.24497867,"Ground Pass","Left Foot",91,69,99,67,"No goal"
"4f55adb6-9564-4cef-8460-4a15209b6244","Ivan Rakitić",0.4979918,"From Throw In",18.973665,-0.32175055,"Ground Pass","Left Foot",91,52,109,46,"Goal"
"4c693dcc-6c5e-463c-85d2-77f91e563d2f","Lionel Andrés Messi Cuccittini",0.3096952,"From Free Kick",9.219544,-0.21866895,"Ground Pass","Left Foot",96,41,105,39,"No goal"
"a8261c97-ef68-46fc-85c5-f991bd3c14ec","Jordi Alba Ramos",0.21576224,"Regular Play",12,1.5707964,"Ground Pass","Left Foot",117,25,117,37,"Goal"
"89988c53-63e3-44f1-b460-e03c5121348a","Gerard Deulofeu Lázaro",0.029779514,"From Corner",42.755116,-1.7590178,"High Pass","Right Foot",120,80,112,38,"No goal"
"db7a523b-35fc-4b39-8097-204c951caad1","Lionel Andrés Messi Cuccittini",0.07697329,"From Goal Kick",63.812225,-0.56192154,"High Pass","Left Foot",52,65,106,31,"No goal"
"280028d3-d7c9-4375-ad2e-cf7b985658fe","Pau López Sabata",0.017072806,"From Goal Kick",73.97973,0.16292647,"High Pass","Right Foot",6,44,79,56,"No goal"
"3a959247-9af5-4b9e-ab8d-1a01ec3a386f","Gerard Deulofeu Lázaro",0.11996436,"From Throw In",6.4031243,-2.2455373,"Ground Pass","Right Foot",114,54,110,49,"No goal"
"438c202e-ef9e-406f-bf37-9b853d4811fc","Jordi Alba Ramos",0.24392681,"From Throw In",12.0415945,1.6539376,"Ground Pass","Left Foot",116,23,115,35,"No goal"
"f7d92470-2948-4cae-a812-83408807d67b","Gerard Deulofeu Lázaro",0.07603139,"From Free Kick",33.83785,-1.9018924,"Low Pass","Right Foot",114,70,103,38,"No goal"
"10088032-de4c-42aa-b836-75c27ceb8992","Lionel Andrés Messi Cuccittini",0.48042738,"From Free Kick",8.062258,1.6951513,"Low Pass","Left Foot",114,28,113,36,"No goal"
"0799a278-a581-400f-b257-e88943b827f9","Aarón Martín Caricol",0.2237714,"Regular Play",15.297058,1.3734008,"Ground Pass","Left Foot",106,23,109,38,"No goal"
"c8f460ca-2cc9-4bb5-ae66-82b7d7d7d4fd","Jordi Alba Ramos",0.27004614,"From Throw In",14.035668,1.6421038,"Ground Pass","Left Foot",111,23,110,37,"Goal"
"0eee7d1c-ec39-4f1c-b614-55f1b8bd44a8","Papa Kouly Diop",0.013026459,"Regular Play",21.587032,-1.3370532,"Ground Pass","Right Foot",73,46,78,25,"No goal"
"0b067dce-5e5b-49fa-b86e-7fbb2e2326b4","Luis Alberto Suárez Díaz",0.47061938,"From Corner",33.970577,-0.82704073,"High Pass","Right Foot",93,60,116,35,"No goal"
"3f7c861c-8935-4bb4-b2bb-7594d703112f","Leonardo Carrilho Baptistão",0.035531934,"From Goal Kick",17.117243,-1.4536875,"Ground Pass","Right Foot",89,54,91,37,"No goal"
"0f839915-9cce-4d42-a2de-0eb5fafb2bf1","Luis Alberto Suárez Díaz",0.13674578,"Regular Play",10.29563,2.077895,"Ground Pass","Left Foot",107,27,102,36,"No goal"
"2a1956ba-1e16-4683-8195-e296febf4244","Ivan Rakitić",0.21888065,"From Corner",43.931767,1.7771202,"High Pass","Right Foot",120,1,111,44,"Goal"
"6edab7b9-6f42-47b7-bd8e-afe4faccb611","Papa Kouly Diop",0.026455801,"Regular Play",15.6205,0.87605804,"Ground Pass","Right Foot",86,23,96,35,"No goal"
"67d0572e-c3ec-4638-9ddb-c572e8a7ac29","Ousmane Dembélé",0.28615642,"From Throw In",26,-1.1760052,"Ground Pass","Right Foot",101,56,111,32,"Goal"
"2f0a78f4-7c0a-48b0-a8e0-7843595baae4","Hernán Arsenio Pérez González",0.28109798,"Regular Play",34.669872,-0.9907935,"Ground Pass","Right Foot",90,61,109,32,"No goal"
"fece957a-9aae-49b9-bc46-ddbfd7910280","Lionel Andrés Messi Cuccittini",0.076317735,"From Free Kick",33.286633,-0.57133746,"High Pass","Left Foot",80,59,108,41,"No goal"
"4207d4d5-ee76-43ba-ae31-2b0946e1f934","Ibai Gómez Pérez",0.13614261,"From Counter",46.06517,0.47335604,"Low Pass","Right Foot",42,40,83,61,"Goal"
"e5205491-ff0e-4ca6-a44b-db4f3388dfb9","John Guidetti",0.03618342,"From Throw In",4.1231055,-1.815775,"Low Pass","Head",118,57,117,53,"No goal"
"ea3daa07-58c7-4a4b-8a82-788d3b164a4c","Lionel Andrés Messi Cuccittini",0.038966447,"From Throw In",9.848858,-0.41822433,"Ground Pass","Left Foot",96,27,105,23,"No goal"
"9b9eba27-9423-41d3-b400-1afa77cb116d","Jordi Alba Ramos",0.08241531,"From Free Kick",7.615773,1.9756881,"Ground Pass","Left Foot",117,28,114,35,"No goal"
"2e48bed6-423f-4416-a00d-72089648c806","Ibai Gómez Pérez",0.12012969,"Regular Play",13,-1.1760052,"Ground Pass","Right Foot",101,40,106,28,"No goal"
"556783ef-b609-446a-8d82-8caf52397f1e","Rubén Duarte Sánchez",0.01010038,"From Corner",22.022715,2.2597208,"Ground Pass","Left Foot",86,21,72,38,"No goal"
"1f781a25-720b-49c4-8670-cb1218065f8c","Luis Alberto Suárez Díaz",0.030009843,"Regular Play",12.727922,2.3561945,"Ground Pass","Left Foot",102,36,93,45,"No goal"
"36dd3f9e-c2c7-4a00-89fe-f0ca295058bc","Lionel Andrés Messi Cuccittini",0.24580918,"Regular Play",25.806976,-0.6202495,"Ground Pass","Left Foot",91,68,112,53,"No goal"
"7144d3fb-2f2b-4c64-8731-d3879d361a1b","Gerard Piqué Bernabéu",0.45634416,"From Corner",10.29563,0.5070985,"Low Pass","Right Foot",104,39,113,44,"No goal"
"17a1cf5a-a903-4edf-9bd5-926e94a9bd6e","Andrés Iniesta Luján",0.050554574,"Regular Play",35.014282,1.59936,"Low Pass","Left Foot",119,18,118,53,"Goal"
"d3409b70-bfe2-40e5-92fa-2f4b05a3a2d2","Lionel Andrés Messi Cuccittini",0.043986313,"From Throw In",19.209373,-0.8960554,"High Pass","Right Foot",95,59,107,44,"No goal"
"ef1450d6-44a3-43e5-9eae-47031afdcbb0","Francisco Alcácer García",0.21210325,"Regular Play",20.248457,-2.145101,"Ground Pass","Right Foot",108,65,97,48,"No goal"
"881a92c4-3330-48d8-b52d-888d2a0fc63b","Ivan Rakitić",0.08374957,"From Goal Kick",35.510563,-1.0062269,"High Pass","Right Foot",91,62,110,32,"No goal"
"60c60e66-e1c1-4937-94e9-405b35b574f4","Andrés Iniesta Luján",0.034090847,"Regular Play",20.615528,0.39852244,"Ground Pass","Right Foot",83,10,102,18,"No goal"
"5057279e-7eff-4680-8d25-9edb4d86bcb3","Lionel Andrés Messi Cuccittini",0.07608728,"From Throw In",7.28011,-1.2924967,"Ground Pass","Right Foot",96,44,98,37,"No goal"
"c6c1f8fa-d9a4-4357-8e99-761cc41b3ce6","Sergio Busquets i Burgos",0.052436955,"From Throw In",9.219544,-0.21866895,"Ground Pass","Right Foot",82,43,91,41,"No goal"
"7a0bb224-4ad6-4456-b2f0-77f5ce8baf19","Gerard Deulofeu Lázaro",0.09874933,"From Corner",7.28011,1.849096,"Ground Pass","Right Foot",109,23,107,30,"No goal"
"9302e8ba-a8b9-447f-a0b5-37f69be87f52","Manuel Alejandro García Sánchez",0.15780863,"From Counter",48.08326,-0.29544082,"High Pass","Left Foot",41,30,87,16,"No goal"
"d2f310a9-40e7-40b6-b883-482401cb1c51","Jordi Alba Ramos",0.06856695,"Regular Play",10.198039,1.3734008,"Ground Pass","Right Foot",91,12,93,22,"No goal"
"1e71477d-c41a-459d-885b-67c1c2eff5d4","Andrés Iniesta Luján",0.04798757,"Regular Play",40.4475,1.4219064,"High Pass","Right Foot",104,6,110,46,"No goal"
"a58167f4-b6fe-4701-a904-8651de96447f","Ivan Rakitić",0.032297935,"From Corner",53.450912,-1.8747972,"High Pass","Right Foot",120,80,104,29,"No goal"
"86d30f55-251b-43d3-8b6e-89fa7e6bcc5d","Lionel Andrés Messi Cuccittini",0.046808656,"Regular Play",30.413813,-0.16514868,"High Pass","Left Foot",78,60,108,55,"No goal"
"357e9aa3-ef86-41e2-a375-39732d828298","Jordi Alba Ramos",0.0368363,"From Corner",30.149628,1.670465,"Ground Pass","Left Foot",97,23,94,53,"No goal"
"b65628dc-0463-4239-8313-3700482744ae","Jordi Alba Ramos",0.04303255,"From Throw In",14.764823,2.0647378,"Ground Pass","Left Foot",114,21,107,34,"Goal"
"14a19f07-520c-4399-8472-969bfc3eefad","Gerard Deulofeu Lázaro",0.090604395,"Regular Play",27,-1.5707964,"High Pass","Right Foot",110,57,110,30,"No goal"
"a8108a7b-ec95-4e5c-8a64-c3668f6de75e","Francisco Alcácer García",0.27164868,"Regular Play",15.556349,0.7853982,"Low Pass","Head",98,24,109,35,"Goal"
"b21ebb79-7afa-4af0-b217-6d8983874185","Rubén Sobrino Pozuelo",0.02802633,"Regular Play",17.691807,0.7454195,"Ground Pass","Left Foot",78,59,91,71,"No goal"
"fd1a198d-a75c-4af4-b41b-69251c8dbe46","Manuel Alejandro García Sánchez",0.17003013,"Regular Play",4.2426405,-2.3561945,"Low Pass","Right Foot",107,46,104,43,"No goal"
"46d8d7e4-91e5-422f-a50c-ad270c0f32d9","Denis Suárez Fernández",0.20558509,"From Free Kick",14.3178215,-1.359703,"Ground Pass","Right Foot",97,54,100,40,"No goal"
"00e58c03-71c8-4fd4-9e88-94856ddb4197","Francisco Alcácer García",0.1804783,"Regular Play",5.656854,-0.7853982,"Ground Pass","Right Foot",95,45,99,41,"No goal"
"3c361b75-6dd6-4b8d-acae-5f67c1bbda2a","Carlos Martín Vigaray",0.056318868,"Regular Play",28.635643,1.1383885,"High Pass","Right Foot",100,19,112,45,"No goal"
"6867409e-2ba0-4b51-b221-d0034a7fa394","Ivan Rakitić",0.05249254,"Regular Play",9.219544,1.7894653,"Ground Pass","Right Foot",98,39,96,48,"No goal"
"42357467-b62e-453d-b83f-3ea5e6938e8b","Denis Suárez Fernández",0.05697832,"From Corner",50.990196,-1.7681919,"High Pass","Right Foot",120,80,110,30,"No goal"
"a5723433-3c32-4685-beaf-9b629f349be0","Lionel Andrés Messi Cuccittini",0.032021154,"From Corner",14.866069,0.8329813,"Ground Pass","Right Foot",89,56,99,67,"No goal"
"73885120-5d51-43bd-ad4f-f55b4fc060c4","Lucas Digne",0.043263,"From Throw In",41.19466,1.6680496,"High Pass","Left Foot",113,10,109,51,"No goal"
"348aa01b-ccd7-45c3-872d-51dbe893c884","Philippe Coutinho Correia",0.13758929,"Regular Play",13.892444,0.52807444,"Ground Pass","Right Foot",106,26,118,33,"No goal"
"58cd87f8-9fb4-4dfd-bd10-2ce243cb255a","Jonathan Castro Otto",0.41788426,"Regular Play",23.086792,1.2627436,"Ground Pass","Left Foot",101,11,108,33,"No goal"
"532f2065-a54d-4cba-b760-1e7543433281","Ousmane Dembélé",0.10019524,"From Throw In",31.764761,0.4918092,"Ground Pass","Right Foot",70,42,98,57,"No goal"
"a7821caf-3436-4714-828f-92e4bc1f5b76","Denis Suárez Fernández",0.110850126,"Regular Play",20.248457,0.3529904,"Ground Pass","Right Foot",87,42,106,49,"No goal"
"3b18b9ba-a1e6-49be-ad36-f5cae210af60","Ousmane Dembélé",0.024992976,"From Corner",45.35416,-1.815775,"High Pass","Right Foot",120,80,109,36,"No goal"
"09bbf155-2eec-4bf6-afde-b0bd512e08dc","Pione Sisto Ifolo Emirmija",0.17518151,"Regular Play",25.23886,0.98279375,"Ground Pass","Right Foot",93,27,107,48,"No goal"
"401a4454-de53-4d03-857d-44eebe025cdb","Iago Aspas Juncal",0.12418845,"Regular Play",18.110771,0.11065722,"Ground Pass","Left Foot",86,43,104,45,"No goal"
"3d866d6c-b52f-471a-abdf-a7c45ad84e64","Iago Aspas Juncal",0.030040924,"From Corner",4.472136,0.4636476,"Ground Pass","Right Foot",82,41,86,43,"No goal"
"e4ebd32d-390d-4a72-a044-27c0e778f7aa","Philippe Coutinho Correia",0.023765255,"Regular Play",17.262676,2.9669204,"Ground Pass","Right Foot",112,13,95,16,"No goal"
"3cd9a3b5-ce5c-4ef2-948d-eba05b43e58e","Daniel Wass",0.062425703,"Regular Play",25.70992,-1.8063413,"Ground Pass","Right Foot",106,68,100,43,"No goal"
"0c2615f2-5c4c-421c-bfd4-28b178092911","Maximiliano Gómez González",0.10834278,"Regular Play",5.8309517,2.1112158,"Ground Pass","Right Foot",107,35,104,40,"No goal"
"4fe473b5-3d41-4074-a58e-1b854416fa72","Francisco Alcácer García",0.067600474,"Regular Play",19.646883,-1.3134726,"High Pass","Left Foot",98,56,103,37,"Goal"
"5bc3662b-9545-4d13-8f73-56591d5d2bce","Maximiliano Gómez González",0.8438601,"Regular Play",15.033297,-1.5042281,"Ground Pass","Right Foot",115,55,116,40,"Goal"
"75306f85-a63f-4e2f-a3b9-f65807e3b27a","Lucas Digne",0.10316791,"Regular Play",9.486833,0.32175055,"Low Pass","Left Foot",104,21,113,24,"No goal"
"3abf12ea-61c6-4547-a7b9-58462b12e861","Brais Méndez Portela",0.24439058,"Regular Play",23.853722,-0.57637525,"Ground Pass","Left Foot",89,48,109,35,"No goal"
"b5346003-640c-486b-9165-aafb2945a482","Stanislav Lobotka",0.02150361,"Regular Play",10.770329,-0.38050637,"Ground Pass","Right Foot",79,21,89,17,"No goal"
"290243d1-5847-409d-89db-ce61edafdbc5","Nélson Cabral Semedo",0.47216496,"Regular Play",16.27882,-1.3854483,"Ground Pass","Right Foot",113,56,116,40,"No goal"
"7f9ed735-0c91-49a9-8a13-be68eacb391f","Brais Méndez Portela",0.088625364,"Regular Play",11.045361,-1.4801364,"Ground Pass","Left Foot",89,61,90,50,"No goal"
"6228ff95-34b5-49a5-b65c-60d23f693c0d","Sergi Roberto Carnicer",0.036504775,"Regular Play",8.246211,1.815775,"Ground Pass","Right Foot",97,35,95,43,"No goal"
"a4fd6e8c-da67-4733-b29c-1dad219c09b1","Stanislav Lobotka",0.012568784,"From Free Kick",13.341664,1.7975951,"Ground Pass","Right Foot",93,7,90,20,"No goal"
"005025b3-32d4-4fbf-81e0-d2a3e1cbcc54","Nemanja Radoja",0.02666231,"Regular Play",23.70654,-1.0882831,"Ground Pass","Right Foot",68,36,79,15,"No goal"
"58d7b7d3-7e65-4dbf-9ac7-b96a8ff4652a","Iago Aspas Juncal",0.073490925,"Regular Play",6.708204,2.0344439,"Ground Pass","Left Foot",116,22,113,28,"No goal"
"4f42d47f-1267-4d35-805e-42ac2bb99d26","Iago Aspas Juncal",0.056665413,"Regular Play",9.433981,-2.1293957,"Ground Pass","Left Foot",106,47,101,39,"No goal"
"0e94a409-01ee-46e8-bca8-8a8092a50a1e","Iago Aspas Juncal",0.31821483,"Regular Play",28.86174,0.24497867,"Ground Pass","Left Foot",77,34,105,41,"No goal"
"46ed1a0b-1800-4290-9bcf-817187a39ac4","José Luis Gayá Peña",0.027197896,"From Throw In",12,1.5707964,"Ground Pass","Left Foot",103,11,103,23,"No goal"
"d789cd3e-5f4f-4cf7-ad8c-9f1b72bea1bf","Luis Alberto Suárez Díaz",0.08173212,"From Throw In",25.179358,-0.119428925,"Ground Pass","Right Foot",85,34,110,31,"No goal"
"be8e617d-4e51-41a8-9e7d-22bb21f2bfe4","Philippe Coutinho Correia",0.40462744,"From Throw In",21.213203,-0.7853982,"Ground Pass","Right Foot",97,60,112,45,"Goal"
"80901f9d-767a-4cff-b8e0-502b4e221c6e","José Luis Gayá Peña",0.02725303,"Regular Play",17.464249,1.801887,"Ground Pass","Left Foot",88,11,84,28,"No goal"
"af222727-eaf3-4b79-bbb8-4376d6d872a9","Daniel Parejo Muñoz",0.013852883,"Regular Play",15.132746,1.7033478,"Ground Pass","Right Foot",88,30,86,45,"No goal"
"fd427579-d521-4ca6-a5cf-874ea2c52c8d","Carlos Soler Barragán",0.38232937,"Regular Play",12.206555,-0.61072594,"Ground Pass","Right Foot",99,47,109,40,"No goal"
"435f567c-2630-4009-85ca-669c87aa7ca2","Jordi Alba Ramos",0.09266723,"Regular Play",25.298222,1.2490457,"High Pass","Left Foot",102,12,110,36,"No goal"
"6c499a11-e131-4f3b-905f-4fe11b73d19c","Luis Alberto Suárez Díaz",0.06074556,"Regular Play",21.023796,-1.5232133,"High Pass","Right Foot",108,64,109,43,"No goal"
"8a1f25e7-5cbc-41ae-b4e7-5942915c9e64","José Luis Gayá Peña",0.09472249,"Regular Play",28,1.5707964,"Ground Pass","Left Foot",106,12,106,40,"No goal"
"4b6c0d04-e4fb-4d46-8357-586eda028ac7","Gonçalo Manuel Ganchinho Guedes",0.16708787,"Regular Play",18.248287,1.735945,"High Pass","Right Foot",116,19,113,37,"No goal"
"d5d81257-babd-41aa-8b48-f4c8605daa09","Santiago Mina Lorenzo",0.42268875,"Regular Play",29.410883,-1.259798,"Ground Pass","Right Foot",95,56,104,28,"No goal"
"df893ba9-b627-4d62-95a7-3902594e86a2","Philippe Coutinho Correia",0.12403081,"From Corner",35.35534,-1.7126933,"High Pass","Right Foot",120,80,115,45,"Goal"
"646206a0-c2fb-4e28-a42b-cd3de24b718b","Daniel Parejo Muñoz",0.04579021,"From Corner",32.75668,1.786154,"Low Pass","Right Foot",120,1,113,33,"No goal"
"a99b91d8-90be-48df-915f-317e4cec956d","José Paulo Bezzera Maciel Júnior",0.04926769,"Regular Play",6.4031243,2.2455373,"Ground Pass","Right Foot",101,44,97,49,"No goal"
"420b892d-9b69-45a9-9364-9ea815bb4866","Luis Alberto Suárez Díaz",0.12299276,"Regular Play",11.045361,1.6614562,"Ground Pass","Right Foot",103,35,102,46,"No goal"
"508f6e69-b128-4f49-859b-886e35fadb8f","Luis Alberto Suárez Díaz",0.049585845,"Regular Play",15.264338,2.5899377,"Ground Pass","Right Foot",99,32,86,40,"No goal"
